name,Lat,Long,fclass
Junior & Hatter,25.802275,-80.2012607,hairdresser
Wynwood Cafe,25.801613,-80.2025916,cafe
Jugofresh,25.8013554,-80.1997254,fast_food
Harry's Pizzeria,25.8128608,-80.1955536,restaurant
Mad Butcher,25.7996042,-80.1992366,restaurant
Target,25.8101674,-80.1940194,department_store
JetSet Pilates,25.801482,-80.2019861,sports_centre
Rubio's,25.8080686,-80.1939587,fast_food
Libreri Mapou Bookstore,25.8301759,-80.1919272,bookshop
west elm,25.8076067,-80.1949957,furniture_shop
Ross,25.8100708,-80.1949206,department_store
Flavorish Market,25.8421153,-80.1841039,convenience
Europa Car Wash & Cafe,25.8324686,-80.183645,cafe
Mmmm,25.8011749,-80.198977,restaurant
Via Verdi,25.839054,-80.184456,restaurant
Upper East Side Farmers Market,25.8366339,-80.1840315,market_place
Little Bread Cuban Sandwich Co.,25.767872,-80.214368,restaurant
Azucar Ice Cream Company,25.7658359,-80.2196546,restaurant
Ball & Chain,25.7658335,-80.2197766,bar
Spanish Navy Plaza,25.783359,-80.1864073,memorial
New World School of the Arts,25.7763035,-80.1929913,college
Dropped Bowl with Scattered Slices and Peels,25.7752802,-80.1973615,artwork
Slide Mantra,25.7740902,-80.1867719,artwork
The Light Tower,25.7756236,-80.186744,artwork
CVI.CHE 105,25.7754409,-80.1884655,restaurant
Jacalito Taqueria,25.7717285,-80.2539916,fast_food
Sedano's Supermarket,25.7722489,-80.257724,supermarket
Walgreens,25.7719539,-80.2394866,pharmacy
Marazul Charters,25.7796054,-80.2549666,travel_agent
VaCuba,25.7791059,-80.2432485,travel_agent
Los Amigos Supermarket,25.7791267,-80.243065,supermarket
La Rosa Bakery,25.771773,-80.2649325,bakery
Gran Paris Bakery,25.7790606,-80.2440132,bakery
Fresco y Mas,25.7814093,-80.2561701,supermarket
Ambulatory Care Center (ACC) Pharmacy,25.7911634,-80.2121009,pharmacy
McDonald's,25.7916534,-80.2110329,fast_food
Au Bon Pain,25.7919681,-80.2110368,fast_food
Dunkin',25.792148,-80.2110462,fast_food
Cake Thai,25.8482617,-80.1845009,restaurant
guarapo,25.8479862,-80.1835279,restaurant
Miami Lashes,25.8029387,-80.1932649,beauty_shop
Frangipani Design Shop,25.8010346,-80.1992294,gift_shop
Joey's Italian Cuisine,25.8009654,-80.1992258,restaurant
Lbk Shoes Corp,25.8012975,-80.2009924,shoe_shop
Pride and Joy BBQ,25.8031515,-80.1952413,restaurant
Chase,25.7495937,-80.2543951,bank
The River Oyster Bar,25.767627,-80.1919656,restaurant
Subway,25.7884242,-80.2121473,fast_food
Siam Rice Thai and Sushi,25.8485801,-80.1844855,restaurant
Serendipity,25.8014742,-80.2022964,fast_food
Miami Under Ground,25.8014956,-80.2018034,cafe
Hannah Bella,25.8011439,-80.2034596,clothes
Residences at Bayside - by Elite City Stays,25.776957,-80.1886936,hotel
CVS Pharmacy,25.7665845,-80.2386202,pharmacy
Wynwood Diner,25.8015391,-80.1989946,restaurant
Bethel Fashion,25.8007995,-80.202969,clothes
ENT Summit Inc,25.8008712,-80.2029711,clothes
D&M Wholesale Linen and Beauty,25.8007089,-80.2029586,clothes
Le Cafe de Louison,25.8477794,-80.1788936,cafe
Smoothie King,25.7770775,-80.1884698,fast_food
Bianchini Mercato,25.8020851,-80.1995637,cafe
Miami Acting Studio,25.8019811,-80.1992441,college
The Screening Room,25.8019208,-80.1992393,arts_centre
Le Cafe de louison,25.8477843,-80.1789511,bakery
Vapiano,25.7611532,-80.1915783,restaurant
CVS Pharmacy,25.7619442,-80.1914768,pharmacy
7-Eleven,25.77697,-80.190611,convenience
Subway,25.777004,-80.1895199,fast_food
Cafe Papillon,25.7770983,-80.1885293,cafe
El Taquitos,25.7277388,-80.2427881,restaurant
Lulu,25.7269414,-80.2437806,restaurant
OHLA,25.765115,-80.1893427,school
Peruano,25.7755143,-80.1886192,restaurant
None,25.7895639,-80.2370306,school
Wet Bar,25.7655416,-80.2230468,bar
Azucar Nightclub,25.7481022,-80.2459477,nightclub
Pharma Plus Drug Store,25.7646003,-80.2876372,pharmacy
JC Nails,25.764493,-80.287636,beauty_shop
Orlando Optical,25.7648301,-80.287746,optician
Cream Parlor,25.8505676,-80.1849298,cafe
The Corner,25.7846555,-80.1938967,bar
Casa del mango,25.7707512,-80.2953193,guesthouse
Casa d dunier,25.7759894,-80.2650091,guesthouse
SB Design,25.7994099,-80.1893725,furniture_shop
Biscayne Bay Boat Tours - Miami Aqua Tours,25.7776618,-80.1839867,travel_agent
Calle Ocho,25.7653869,-80.2358315,convenience
Carter's,25.8086502,-80.1938582,clothes
Marshalls,25.8097116,-80.1936529,department_store
Fire Rescue City of Miami,25.8480132,-80.1757128,fire_station
Pollos & Jarras,25.7757499,-80.1885319,restaurant
Subway,25.7748833,-80.264278,fast_food
Bank of America,25.7791592,-80.2596568,bank
Triple Triumph Miami,25.7716694,-80.2730814,car_dealership
Little Havana Visitors Center,25.7655654,-80.2206272,tourist_info
Calle Ocho Walk of Fame,25.7656438,-80.2199727,attraction
La Casa Del Teatro,25.7663106,-80.2114179,theatre
West Islands Park,25.7256551,-80.2281657,park
Challenger Memorial,25.7731491,-80.1865919,memorial
Fort Dallas,25.7763389,-80.2016657,fort
Simon Bolivar,25.7773873,-80.1876179,monument
The Torch of Friendship,25.7776507,-80.1876392,monument
Pizza Hut,25.7736045,-80.264003,restaurant
Ross,25.7729326,-80.187885,department_store
El Nuevo Siglo,25.7658735,-80.2164624,restaurant
Market,25.7280666,-80.2469424,fast_food
Latin American Cuisine,25.7775841,-80.1859493,restaurant
Sweet Dogs,25.7643641,-80.2726328,fast_food
Miami Citi Bikes,25.7479938,-80.2100969,bicycle_rental
Doral Travel International in Miami,25.7792576,-80.2652604,travel_agent
The Netherlands Consulate General in Miami,25.7670128,-80.1899122,embassy
"García,s Seafood",25.7773631,-80.2038532,restaurant
Juan Valdez Café,25.7753372,-80.1901761,cafe
Latin American,25.7505833,-80.2196168,restaurant
Manna Life Food,25.7750028,-80.1904505,restaurant
Edukos Gastro Tavern,25.7730703,-80.2231949,restaurant
Pangaea Exploration,25.7368399,-80.2347372,school
Coconut Grove Branch Library,25.7267826,-80.24034,library
Miami seaplane tour,25.7466736,-80.1779538,attraction
Whole Foods Market,25.7722816,-80.1895294,supermarket
Museum Shop,25.7858777,-80.1861548,gift_shop
Verde,25.7861011,-80.1860858,restaurant
1-800-LUCKY,25.7993233,-80.1979686,food_court
Suite Havana Café,25.801879,-80.1949007,cafe
Mister Block Cafe,25.8018475,-80.1987148,cafe
Barzola,25.7783876,-80.2753877,restaurant
G Spot,25.7792368,-80.2704952,restaurant
Banco do Brasil,25.7672551,-80.1901859,bank
Banco do Brasil,25.7670185,-80.1906417,bank
B&B Joint,25.7649178,-80.1938022,restaurant
Dade County War Memorial,25.7740384,-80.186048,monument
Enriqueta's Sandwich Shop,25.8039375,-80.1914529,restaurant
Yoda: Stop War,25.8022314,-80.1989592,artwork
Mr. Bing,25.8037293,-80.1963579,cafe
Suviche,25.8028324,-80.1948055,restaurant
La Granja,25.7830931,-80.2636926,restaurant
Enterprise,25.7825985,-80.2644794,car_rental
Hereford Grill,25.7794744,-80.2643899,restaurant
Cinema 6,25.7792435,-80.264936,cinema
MIAM EDISON MIDDLE,25.8316241,-80.2000267,school
Schnitzel House,25.8483242,-80.1748118,restaurant
"""Flora"" The Gatherer of Dreams",25.7826242,-80.1890354,artwork
Roma Bakery,25.7645617,-80.2753826,bakery
CVS Pharmacy,25.7642802,-80.2739997,pharmacy
Subway,25.7646002,-80.2749285,fast_food
Versailles Bakery,25.7649146,-80.252406,bakery
Area 31 - Epic Hotel,25.7705635,-80.1892533,bar
Clos Bistro & Cafe,25.7731166,-80.1878307,cafe
Juan Valdez Café,25.7731357,-80.188083,cafe
Starbucks,25.7797834,-80.2888404,cafe
Planet Smoothie,25.7796357,-80.2897404,fast_food
Burlington,25.7796288,-80.290008,department_store
Five Guys,25.7784265,-80.1867486,fast_food
Casa Grande 4351,25.7810449,-80.2665529,chalet
Total Bank,25.7722518,-80.1914324,bank
Rivieralive,25.749961,-80.2441578,nightclub
Casa Trinidad at #1,25.7646813,-80.2185834,hostel
Tourist information,25.7781265,-80.1874373,tourist_info
Miami Fire-Rescue Station 5,25.7947958,-80.2154557,fire_station
The Capital Grille,25.7694809,-80.190271,restaurant
Casa de trucos,25.7661037,-80.2169482,artwork
The Butcher Shop,25.7993644,-80.198137,bar
Crust,25.7783211,-80.2059324,restaurant
Babson College - Miami Campus,25.7949219,-80.2065947,college
La Province,25.774401,-80.1890716,cafe
Ferraro’s kitchen,25.8483675,-80.1743866,restaurant
OTL,25.8133419,-80.1923202,cafe
Coyo Taco,25.7997602,-80.1992518,restaurant
Scotch & Soda,25.7996746,-80.1992419,clothes
Genuine Pizza,25.7277948,-80.2422514,restaurant
Rusty Pelican,25.748009,-80.1754454,restaurant
HSBC,25.7740838,-80.188251,atm
Mojitobar,25.7783641,-80.1864861,bar
HSBC,25.7741266,-80.1880536,bank
Honey Tree,25.8232495,-80.1874169,restaurant
Jar and Fork,25.77328,-80.1892196,restaurant
Manna Life Food,25.7758169,-80.190464,restaurant
Havana 1957 Cuban Cuisine Brickell,25.7597807,-80.1933778,restaurant
Soles Inc,25.7280228,-80.2415728,clothes
Sneak Attack Miami,25.8013479,-80.1908344,clothes
iTech Magnet High School,25.831652,-80.1998403,school
T-Mobile,25.7722314,-80.2556633,mobile_phone_shop
Ellen Y. Moceri Community Center,25.7381118,-80.2269852,community_centre
Mildred and Claude Pepper Fountain,25.774401,-80.185476,fountain
Mildred and Claude Pepper Fountain,25.774401,-80.185476,attraction
Athena Bitcoin ATM,25.8100172,-80.1996652,bank
Atlantica Seafood Restaurant and Market,25.743753,-80.1720221,restaurant
Deciem,25.8133975,-80.192102,gift_shop
Miami Design District,25.8127937,-80.1923326,mall
Ricky's Meats & Deli,25.8041931,-80.2394322,supermarket
DOYA,25.8001072,-80.2012772,restaurant
Wynwood Smoke and Lounge,25.7998148,-80.2012485,restaurant
Whiskey Joe’s Miami Bar & Grill,25.7451778,-80.1740515,bar
La Santa Taqueria,25.7722969,-80.1995909,restaurant
Ponte Vecchio Ristorante e Pizzeria,25.7503511,-80.2311659,restaurant
FANNYLU,25.7802204,-80.2044306,guesthouse
The Salty Donut,25.7993913,-80.1962949,fast_food
Nusr-Et,25.7640782,-80.1916423,restaurant
None,25.7367172,-80.1541296,shelter
None,25.7447813,-80.1441826,shelter
None,25.7446411,-80.1442041,shelter
None,25.7446339,-80.1440982,shelter
None,25.7448549,-80.1442336,shelter
None,25.74478,-80.1443087,shelter
None,25.74514,-80.1435322,shelter
None,25.7447064,-80.143779,shelter
None,25.7448163,-80.1437186,shelter
None,25.7449298,-80.1436516,shelter
None,25.7450241,-80.1435993,shelter
None,25.7452705,-80.1434772,shelter
None,25.745407,-80.1434155,shelter
None,25.7455689,-80.1432264,shelter
None,25.7453744,-80.1432492,shelter
None,25.7450231,-80.1434348,shelter
None,25.7451189,-80.1433877,shelter
None,25.7457609,-80.1432814,shelter
None,25.7455338,-80.1433498,shelter
None,25.7458878,-80.1432238,shelter
None,25.7441881,-80.1438957,shelter
None,25.7442679,-80.1438581,shelter
None,25.7448042,-80.1435724,shelter
None,25.7448948,-80.1435175,shelter
None,25.7446556,-80.1436556,shelter
None,25.7337683,-80.1585561,shelter
None,25.7337965,-80.1585058,shelter
None,25.7337162,-80.1582526,shelter
None,25.7337324,-80.1582099,shelter
None,25.733676,-80.1581644,shelter
None,25.7339007,-80.1582412,shelter
None,25.7339152,-80.1582877,shelter
None,25.7340092,-80.1581739,shelter
None,25.733969,-80.1581929,shelter
None,25.7339613,-80.1578733,shelter
None,25.7371681,-80.1530587,shelter
None,25.7373245,-80.1535405,shelter
None,25.7372818,-80.1535595,shelter
None,25.737251,-80.1535813,shelter
None,25.7371827,-80.1536031,shelter
None,25.7370375,-80.1531858,shelter
None,25.7370562,-80.153128,shelter
Historic Virginia Key Beach Park,25.7348701,-80.1575286,attraction
None,25.7397516,-80.1490673,shelter
None,25.7398446,-80.1488433,shelter
None,25.7402783,-80.1480883,shelter
None,25.7402662,-80.1477047,shelter
None,25.7404825,-80.1473011,shelter
None,25.7340142,-80.1583352,shelter
None,25.7473559,-80.2049264,shelter
None,25.7477594,-80.2057364,shelter
None,25.7479079,-80.2059241,shelter
None,25.7474946,-80.2045478,shelter
Guantanamera Cigars & Cafe,25.7659209,-80.2188683,cafe
Miami International University of Art and Design,25.7899804,-80.1883973,college
Poke 305 Grove,25.7275754,-80.2426464,restaurant
O'sole Boutique,25.7272859,-80.2435747,clothes
Madrid Restaurant,25.7775718,-80.2637123,restaurant
Bank United,25.7815401,-80.2644298,bank
El Gladiolo Florist,25.7740443,-80.2639902,florist
Le Jeune Food Store,25.7750694,-80.2642783,convenience
7-Eleven,25.846638,-80.2086708,convenience
None,25.7505057,-80.2147873,community_centre
concesionaria,25.796773,-80.1890705,car_dealership
Baires grill,25.7639513,-80.193445,restaurant
Power Pizza,25.7642927,-80.194343,fast_food
The Henry,25.7667455,-80.1931457,restaurant
La Sandwicherie,25.766077,-80.1940736,restaurant
The Cocinita Miami,25.7684417,-80.1907873,restaurant
CVS Pharmacy,25.7637774,-80.2875818,chemist
Sedano's,25.7645341,-80.274173,supermarket
Sipsip Rum Bar,25.7286771,-80.2410145,restaurant
Variedades Isayana,25.7903153,-80.2233983,clothes
Mayfair Grill,25.7287604,-80.2410218,restaurant
TD Bank,25.7657118,-80.2146962,bank
Presidente Supermarket,25.7658708,-80.2031616,supermarket
Domino's,25.766508,-80.2017821,fast_food
Dunkin',25.7645694,-80.1958201,fast_food
Pollo Tropical,25.7632184,-80.3090746,fast_food
Walmart Neighborhood Market,25.7646677,-80.3090141,supermarket
Cricket Wireless,25.7700441,-80.3071583,mobile_phone_shop
Aromas del Peru,25.7637212,-80.289117,restaurant
Burger King,25.7781843,-80.2894566,fast_food
Bellacapri Italian Restaurant,25.7792981,-80.2904045,restaurant
Domino's,25.7788544,-80.2904017,fast_food
Chicken Kitchen,25.778923,-80.2904013,restaurant
Casa Juan,25.779154,-80.2904034,restaurant
Giardino Gourmet Salads,25.7783461,-80.2901697,restaurant
TD Bank,25.7790391,-80.2886957,bank
El Palacio de los Jugos,25.770932,-80.2885459,restaurant
Pollo Tropical,25.7768455,-80.2878262,fast_food
Wendy's,25.7773518,-80.2877132,fast_food
Ocean Bank,25.779018,-80.264512,bank
McDonald's,25.7365769,-80.2462963,fast_food
Coral Gables Acupuncture,25.742333,-80.2540819,hospital
Carriage House Modern,25.8383592,-80.1879888,furniture_shop
Milam's Market,25.7369835,-80.2445844,supermarket
Pollo Tropical,25.7391465,-80.2387889,fast_food
Burger King,25.7385129,-80.2374691,fast_food
Domino's,25.7427977,-80.2376698,fast_food
Shell Lumber and Hardware,25.741265,-80.237664,doityourself
CVS Pharmacy,25.750125,-80.2365332,chemist
Fritanga Caña Brava,25.7795859,-80.2407027,restaurant
Regions Bank,25.7791695,-80.241638,bank
Parajon Animal Clinic,25.7653425,-80.2399491,veterinary
Red Carpet Italian Restaurant,25.7644406,-80.251373,restaurant
La Carreta,25.7645278,-80.253849,restaurant
McDonald's,25.7649238,-80.2412173,fast_food
Citibank,25.7891088,-80.2393128,bank
Chase,25.7649725,-80.2386466,bank
Havoline Oil Change and Car Wash,25.7720373,-80.2312734,car_wash
Metro by T-Mobile,25.7701987,-80.2310737,mobile_phone_shop
Rainbow,25.7658617,-80.224399,clothes
El Atlacatl,25.7686948,-80.222826,restaurant
Asian Thai Kitchen,25.7656207,-80.2280358,restaurant
Mi rinconcito mexicano,25.7656295,-80.2279117,restaurant
Pizza Hut,25.7658598,-80.2201011,restaurant
Minimarket La Gata,25.7716385,-80.2306317,convenience
Ocean Bank,25.7735584,-80.1903765,bank
Chick-fil-A,25.7791133,-80.1955965,fast_food
Smoothie Spot,25.7767251,-80.192178,fast_food
Shoe Gallery,25.7769139,-80.1921857,shoe_shop
Miami Sun Hotel,25.776661,-80.1921793,hotel
Crisppis | Miami,25.8045692,-80.1891682,restaurant
Jimmy John's,25.8046158,-80.1891564,fast_food
ODDS,25.8125291,-80.1955922,clothes
Miami Symphony Orchestra,25.8127629,-80.1956136,arts_centre
CVS Pharmacy,25.8480992,-80.1849517,pharmacy
Whitestone Diamonds,25.8069055,-80.1955672,jeweller
Civic Center Porta Kiosk,25.7896961,-80.21483,library
Doughnut Break,25.7915127,-80.1945656,fast_food
Flyfuel Food Co.,25.8038769,-80.1923302,restaurant
Budget Hardware,25.7914118,-80.1910515,doityourself
A Women's Place,25.7917325,-80.1900369,shelter
Camillus House Inc,25.7906681,-80.2066255,shelter
PARADOX Museum Miami,25.7991027,-80.1946258,museum
SHOTS Miami,25.799649,-80.2013577,nightclub
Arlo Wynwood,25.7984634,-80.1956016,hotel
"Miami Rescue Mission, Inc.",25.797914,-80.1975156,shelter
FREEHOLD Miami,25.7984373,-80.1988302,restaurant
La Sandwicherie Wynwood,25.7993127,-80.198466,cafe
Sha Wynwood,25.8009722,-80.1969571,restaurant
THEARSENALE,25.8143027,-80.1939904,clothes
Okami,25.8140227,-80.1921445,restaurant
Giorgio Armani,25.8126646,-80.1920057,clothes
Reformation,25.8130395,-80.1932407,clothes
THE GROTTO LOUNGE,25.8129197,-80.1917047,artwork
Maison Margiela,25.8130656,-80.1915449,clothes
IGK SALON,25.8129072,-80.1918478,hairdresser
Warby Parker,25.814038,-80.193594,optician
YOSO Sushi,25.8135596,-80.1937924,restaurant
Krewe,25.8136086,-80.1935789,optician
Re/done,25.813198,-80.1935981,clothes
CAJA CALIENTE TRUCK,25.8137192,-80.1935848,restaurant
Ba&sh,25.8133084,-80.1931722,clothes
Boffi | De Padova Miami,25.8132774,-80.1938765,furniture_shop
RAG & BONE,25.8142768,-80.1936802,clothes
Saint Laurent,25.8135799,-80.1924935,clothes
Thom Browne,25.8136101,-80.1918403,clothes
Alice + Olivia,25.8132754,-80.193619,clothes
Istituto Marangoni Miami,25.8116193,-80.1915662,college
LUMINAIRE LAB,25.8129475,-80.1912179,furniture_shop
Sample Sale Events x260,25.8125653,-80.1951263,clothes
4141 DESIGN,25.8125569,-80.1948194,furniture_shop
LUXURY LIVING SHOWROOM,25.8125609,-80.1945532,furniture_shop
Frei Otto Tent,25.8136973,-80.1937289,artwork
Stefano Ricci,25.8126062,-80.1926184,clothes
Louis Vuitton,25.8126647,-80.1924213,clothes
Tory Burch,25.8132858,-80.1920779,clothes
MONTCE,25.8122106,-80.1935769,clothes
PURA VIDA,25.8122782,-80.1935797,restaurant
Marc Jacobs,25.8130986,-80.1935975,clothes
Zadig & Voltaire,25.8132773,-80.1932581,clothes
Givenchy,25.8126071,-80.193234,clothes
Gucci,25.8143199,-80.1925872,clothes
Oliver Peoples,25.8133155,-80.1928304,optician
Maison Margiela,25.8140075,-80.1926253,clothes
Fendi,25.8133051,-80.1924758,clothes
Alexander McQueen,25.8140123,-80.1924716,clothes
Balenciaga,25.8137028,-80.1924977,clothes
Cartier,25.8128777,-80.1924201,jeweller
Valentino,25.8125452,-80.1924119,clothes
Prada,25.8140171,-80.1923173,clothes
Hermès,25.8129107,-80.1922486,clothes
Salvatore Ferragamo,25.8132931,-80.1920313,shoe_shop
Harry Winston,25.8126643,-80.1921071,clothes
COTE MIAMI,25.8129145,-80.1915756,restaurant
ARMANI/CASA,25.8121799,-80.1915137,furniture_shop
Popeyes,25.8261216,-80.2084658,fast_food
Miami Luxe Cars,25.8395354,-80.2081931,car_dealership
Plant the Future,25.8531665,-80.1933545,florist
The Citadel,25.8519073,-80.1932352,food_court
Tran An,25.8500121,-80.1923686,restaurant
Fire Kitchen and Bar,25.8516034,-80.1927321,restaurant
La Santa Taqueria,25.8499938,-80.1926963,restaurant
Miami Luxe Cars,25.8470035,-80.2038492,car_dealership
Dōma,25.8018027,-80.1941968,restaurant
American Social,25.7681756,-80.1964215,restaurant
Meraki Greek Bistro,25.7729562,-80.1921459,restaurant
Blackbird Ordinary,25.7667202,-80.1951621,restaurant
GK Bistronomie,25.8006262,-80.1994257,restaurant
Gramps,25.7996496,-80.1983013,bar
Edge Steak & Bar,25.7589371,-80.1922274,bar
The Taco Stand,25.8008231,-80.2013866,fast_food
MIAM,25.8027174,-80.201323,cafe
Vice City Bean,25.7915358,-80.1941182,cafe
Cafe Galleria,25.7734606,-80.1921838,cafe
Cafe Croissant,25.7507274,-80.2215486,cafe
La Colada Gourmet,25.7655582,-80.2200278,cafe
Atlantis Cafe,25.775031,-80.1939485,cafe
Naomi’s Garden Restaurant & Lounge,25.8395758,-80.2079251,restaurant
King's Jewelry,25.7737862,-80.2142787,jeweller
Citrus Grove Middle School,25.7767545,-80.2300883,school
Mike's at Venetia,25.7899824,-80.1858085,restaurant
La Granja,25.7727287,-80.1900766,restaurant
Walgreens,25.7611882,-80.1975358,pharmacy
Komodo,25.7654165,-80.1906481,restaurant
Complete Eye Center,25.7656792,-80.2130694,optician
The Arketekt by Aficionados,25.7618688,-80.1903987,restaurant
Aficionados Brickell,25.7618736,-80.1903692,beverages
Casa de Katiuska,25.8534481,-80.1818047,guesthouse
Athena Bitcoin ATM,25.8272946,-80.1923049,atm
Velvet Creme,25.7658691,-80.2206743,cafe
Little Havana Laundry,25.7655738,-80.2178795,laundry
Laundro Mart,25.7661039,-80.2118262,laundry
Chili's,25.7790869,-80.1865104,restaurant
Publix,25.771432,-80.2550138,supermarket
Publix,25.7703926,-80.2305311,supermarket
T-Mobile,25.7766992,-80.1883923,mobile_phone_shop
T-Mobile,25.7653756,-80.2269021,mobile_phone_shop
Wells Fargo,25.7653758,-80.2267748,bank
El Pub,25.7655568,-80.2204044,restaurant
7-Eleven,25.7656727,-80.2076116,convenience
Casino Miami Jai Alai,25.8072369,-80.2571318,sports_centre
Los Nuevos Jarritos,25.7716293,-80.230739,restaurant
Fiesta Café Shop,25.7723068,-80.223155,restaurant
Kidney Specialty Center,25.7756532,-80.2145042,clinic
"Consulate General of Israel, Miami",25.775462,-80.1881288,embassy
Walgreens,25.7813806,-80.2571348,pharmacy
Yambo,25.7725357,-80.222223,restaurant
Pizza Hut,25.7498589,-80.2491933,restaurant
305 Peruvian Modern Cuisine,25.7498154,-80.2494716,restaurant
Bank of America,25.7655568,-80.2304526,bank
Laid Fresh,25.7999546,-80.2000284,cafe
Navarro,25.7734602,-80.2215457,pharmacy
Coin Laundry of America,25.7734217,-80.2226165,laundry
Fritanga La Gata,25.7716438,-80.230397,fast_food
Wells Fargo,25.792523,-80.1892806,bank
Starbucks,25.7928358,-80.1892368,cafe
Lock & Load Miami Range,25.8015043,-80.1945494,museum
Consulate General of Argentina,25.7633329,-80.1910341,embassy
Consulate General of France,25.7605546,-80.1916886,embassy
Consulate General of Germany,25.7755568,-80.188101,embassy
Consulate General of Canada,25.7722262,-80.1880918,embassy
Upper Buena Vista,25.8219409,-80.1921478,mall
ZOI Restaurant & Lounge,25.8293291,-80.1870375,cafe
Consulate General of Brazil,25.7325034,-80.2562294,embassy
General Consul of Chile,25.7660156,-80.1916419,embassy
Consulate General of Guatemala,25.7633085,-80.1910641,embassy
Black & White Pharmacy,25.7737398,-80.2116901,pharmacy
Boteco,25.8479047,-80.1776743,restaurant
Continental National Bank,25.7718796,-80.2258146,bank
Coffee Shop Ground Floor,25.7761496,-80.1969318,cafe
KFC,25.7655249,-80.2343944,fast_food
Yisell Bakery & Coffee,25.7655994,-80.2176676,bakery
War,25.7654313,-80.2164522,memorial
Subway,25.7897611,-80.1882129,fast_food
Taco Bell,25.7655217,-80.2342402,fast_food
7-Eleven,25.7636645,-80.1950353,convenience
Calle Ocho Walk of Fame. West.,25.765556,-80.2223402,attraction
Julia Sturtevant Tuttle,25.7734474,-80.1856014,memorial
Street Art,25.7700877,-80.1935302,attraction
Miami Riverwalk,25.7689462,-80.1958978,attraction
Claude D. Pepper,25.7733234,-80.1854172,memorial
Julia B. Tuttle's Homestead,25.7709148,-80.1923196,attraction
The Liberty Column,25.7728325,-80.1850685,memorial
Bird In Flight,25.7704731,-80.1913037,artwork
Our Heroes -,25.7933917,-80.192667,memorial
Large Jewish Throne,25.7928594,-80.1856214,attraction
Street Art,25.7914294,-80.1926895,attraction
Street Art,25.7995499,-80.1946837,attraction
Julia Deforest Tuttle,25.7934267,-80.1916891,memorial
Street Art,25.7916412,-80.1911877,attraction
Street Art,25.7988271,-80.1985806,attraction
Lagniappe,25.8090386,-80.1910243,restaurant
Joe & The Juice,25.7591837,-80.1922117,cafe
Clive's Cafe,25.8293739,-80.2004825,restaurant
Opera House,25.792234,-80.1871171,restaurant
The Daily Creative Food Co.,25.7954483,-80.1888029,restaurant
El Rey de las Fritas,25.76579,-80.2251744,restaurant
Walgreens,25.7337494,-80.253295,pharmacy
Cinépolis Luxury Cinemas,25.7287012,-80.2423659,cinema
Novikov,25.7713741,-80.1877155,restaurant
«Zuma»,25.770387,-80.1890608,restaurant
«Il Gabbiano»,25.771828,-80.1851611,restaurant
Silverspot Cinema,25.771394,-80.1884371,cinema
Old‘s Havana,25.7656038,-80.2192537,restaurant
Love Life Café,25.8015523,-80.2033595,restaurant
Taula,25.7915308,-80.1942888,restaurant
Namira,25.7915296,-80.19438,convenience
Beaker and gray,25.802385,-80.1948388,restaurant
Publix,25.7798801,-80.2893332,pharmacy
CVS Pharmacy,25.7639111,-80.2875866,pharmacy
Bank of America,25.7635993,-80.2919217,bank
La Palma,25.7635162,-80.2947843,restaurant
Rincon Antioqueño,25.7634056,-80.3022363,restaurant
Ocean Bank,25.7640388,-80.191654,bank
Pinolandia,25.7747719,-80.2144593,restaurant
CVS Pharmacy,25.7642746,-80.2741581,chemist
Antigua Guatemala,25.7724746,-80.2399332,restaurant
Little Caesars,25.7655969,-80.2071628,fast_food
McDonald's,25.7776842,-80.2869516,fast_food
Rey's Pizza,25.7726514,-80.2346247,restaurant
Rakachaka Grill y Más,25.7723306,-80.2161845,restaurant
El Atlacatl,25.7650746,-80.2468048,restaurant
Pollo Campero,25.7649174,-80.2404436,fast_food
Chipotle,25.7493266,-80.2543748,fast_food
Pei Wei,25.7491973,-80.2543701,restaurant
Montes de Oca,25.7639815,-80.2805817,restaurant
DryClean USA,25.7389019,-80.2396989,laundry
AT&T,25.7389043,-80.2396184,mobile_phone_shop
Dunkin',25.738949,-80.2394427,fast_food
Supercuts,25.7389526,-80.2393851,hairdresser
Subway,25.7390396,-80.2391437,fast_food
Papa John's,25.7659537,-80.2010267,fast_food
Visionworks,25.7502456,-80.249025,optician
Kiron Spa,25.7601639,-80.2018851,beauty_shop
Historic South Miami Avenue Sign,25.7582809,-80.1946874,memorial
Historic South Miami Avenue Sign,25.752073,-80.203714,memorial
Tradewinds Waterfront Bar And Grill,25.7795004,-80.1867343,restaurant
Pucci’s Pizza,25.77753,-80.1856376,fast_food
Champs Sports,25.7774034,-80.1861303,sports_shop
Largo Bar & Grill,25.7791656,-80.1865137,restaurant
Kelly's Cajun Grill,25.7772778,-80.1854169,fast_food
Carribean Life,25.7784319,-80.1870331,supermarket
Ximi Vogue,25.7773286,-80.1854658,gift_shop
Victoria's Secret,25.7795218,-80.1868769,clothes
The Knife Parrilla Argentina,25.7771965,-80.1849682,restaurant
Brawy Seafood,25.777553,-80.1857113,restaurant
Auntie Anne's,25.7791442,-80.1865986,fast_food
CoCo Fresh Tea & Juice,25.777313,-80.1855341,cafe
Sunglass Hut,25.7770349,-80.1853155,optician
Cafe Con Leche,25.778325,-80.1866766,cafe
Brew Ville,25.7773879,-80.1853117,bar
Express,25.7796196,-80.18686,clothes
Segafredo,25.777731,-80.186305,cafe
The Other Daiquiri Bar,25.7774991,-80.1856966,bar
